speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," During this period of European history, the Catholic Church, which had become rich and powerful, came under scrutiny.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2303.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 在互联网上搜索“应对敌对环境课程”，也许能找到提供培训的当地公司的地址。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2308.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, A search of the Internet for 'Hostile environment course' will probably provide the address of a local company.,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2319.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 他的研究表明，施用激素可加速宝宝胎肺的成熟。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2324.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2335.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 尽管 Winfrey 在告别时热泪盈眶，但她向粉丝们明确表示，她还会回来。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2340.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2351.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 毋庸置疑的是，如果你会讲一门罗曼语，那么学习葡萄牙语会更加容易。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2356.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Needless to say, if you know a Romance language, it will be easier for you to learn Portuguese.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2367.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 遗憾的是，随着新的书写方式的出现，铅笔的地位越来越低，使用也越来越少。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2372.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2383.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 亚热带风暴杰瑞  今天在大西洋形成，这是大西洋飓风季节中第十个被命名的风暴。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2388.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2399.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 鲨鱼确实存在，但它们很少攻击人类。多数鲨鱼害怕人类，会游走。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2404.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2415.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 据警方称，撞倒摄影师的汽车司机未必会面临刑事指控。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2420.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2431.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 又因为相对偏僻，“廷巴克图”被用来比喻遥远的异国他乡。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2436.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Combined with its relative inaccessibility, Timbuktu has come to be used as a metaphor for exotic, distant lands.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2447.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 我们的寄养系统应该提供安全的家、有爱心的看护者、稳定的教育和可靠的医疗。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2452.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2463.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 在收养过程中，亲生父母终止了自己作为父母的权利，这样另一对夫妇才能抚养孩子。,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2468.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," In an adoption, the birth parents terminate their parental rights so that another couple may parent the child.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2479.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 根据新闻发布会的记录文字，他曾说过：”她很可爱，唱得也很好。”,Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2484.wav,zh-cn
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," She’s very cute and sings quite well, too, he said according to a transcript of the news conference.",Evaluation/Mega-TTS2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_2495.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 从历史上看，大部分农民从事的都是自给自足的农业生产。如今在很多发展中国家，情况依然如此。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2500.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Historically most farmers were engaged in subsistence agriculture and this is still the case in many developing nations.,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2511.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 埃德加·贝吉利亚  的手臂和下巴受伤，而克里斯托弗· 施耐德  则需要做脸部重建手术。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2516.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2527.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 新王国时期的古埃及人惊叹于其前辈的已有一千多年历史的纪念碑。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2532.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," New Kingdom ancient Egyptians marvelled at their predecessors monuments, which were then well over a thousand year old.",Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2543.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 许多古生物学家相信有一群恐龙存活了下来，并一直存活至今，也就是我们所称的“鸟类”。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2548.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Many paleontologists today believe that one group of dinosaurs survived and is alive today. We call them birds.,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2559.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 与其他地方提供的更详细的信息相比，这里所提供的建议往往较为粗略、笼统且过于简单。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2564.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," The views presented are often cursory, general and oversimplified compared to the more detailed information available elsewhere.",Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2575.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 马达加斯加是目前为止最大的岛屿，对野生动物来说还是一片独立的大陆。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2580.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.",Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2591.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 每年规模最大的锦标赛于 12 月份在拉斯卡尼塔斯  的马球场举行。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2596.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2607.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 关于野外生存的书籍和杂志很常见，但关于战区生存的出版物却很少。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2612.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.",Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2623.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 古代文明和部落开始驯养它们，食用和使用它们的奶、肉、毛和皮。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2628.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Ancient cultures and tribes began to keep them for easy access to milk, hair, meat, and skins.",Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2639.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 少数民族文化常常没有留下相关的历史证据就消失无踪，而且不被当做是像样的文明。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2644.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Minor cultures often vanish without leaving relevant historic evidence and fail to be recognized as proper civilizations.,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2655.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 你当地的电话服务提供商应该能够提供关于连接到这项服务的详细信息。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2660.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Your local telephone service provider should be able to give more information about connecting to this service.,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2671.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 搅动两种干粉使其混合，然后用干净的湿手把它们揉成一个球。,Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2676.wav,zh-cn
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.",Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_2687.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 在哈尔达斯维克村  可以欣赏附近依斯特洛伊岛  的美景。村中有一个与众不同的八角形教堂。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2692.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, The village of Haldarsvík offer views of the nearby island Eysturoy and has an unusual octagonal church.,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2703.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 如果参观的是精心布置的园林，收集“标本”也会被驱逐，没有商量余地。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2708.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," If visiting a formally arranged garden, collecting specimens is also going to get you ejected, without discussion.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2719.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 尚未做手术的变性者在通过扫描仪时，不得不透露自己的隐私，并且无法保障自身尊严。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2724.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, Pre-operative transgender people should not expect to pass through the scanners with their privacy and dignity intact.,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2735.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 作为大家庭里的姐妹和女儿，雌性之间通常彼此关系密切。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2740.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," The females are usually closely related to each other, being a large family of sisters and daughters.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2751.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 宇宙中的一切都由物质构成，而所有的物质都由被称为原子的微小粒子组成。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2756.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2767.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 如今很多萨米人投身于现代行业。旅游业是萨普米，也就是萨米地区的一大收入来源。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2772.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," Today many Sámi work in modern trades. Tourism is an important income in Sápmi, the Sámi area.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2783.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 因此，阅读这本语法入门书能帮助你掌握更多波斯语语法，更好地理解短语。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2788.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," Therefore, reading this grammar primer would help you learn much about Persian grammar and understand phrases better.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2799.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 有个传统是在复活节之夜在户外某处醒着看日出。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2804.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, There's a tradition to pass the Easter night awake at some exposed point to see the sunrise.,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2815.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 摆脱湍急水流之后，游回来就没有那么困难了。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2820.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," As soon as you get out of the current, swimming back is no more difficult than normally.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2831.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2836.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2847.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 在某些地区，水煮一分钟就足够了，在其他地区则需要几分钟的时间。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2852.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," In some areas boiling water for a minute is enough, in others several minutes are needed.",Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2863.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 昆虫学家们用“虫子 ”一词来正式称呼这一类的昆虫。,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2868.wav,zh-cn
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, The term bug is used by entomologists in a formal sense for this group of insects.,Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_2879.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 划船是芬兰的一项全国性消遣活动，每七八个人里就有一艘船。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2884.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Boating is a national pastime in Finland, with a boat to every seven or eight people.",Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2895.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 很快，配备了防暴装备的警察进入了院子，并用催泪瓦斯把囚犯逼得走投无路。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2900.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Soon, officers equipped with riot gear entered the yard and cornered the inmates with tear gas.",Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2911.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 黄金可以加工成各种形状。可以卷曲成微小的形状。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2916.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2927.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 最初，动物们都是通过游泳、飞行或者漂浮的方式到达了这些岛屿。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2932.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," All animals that originally arrived in the islands came here either by swimming, flying or floating.",Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2943.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 鉴于成员的年龄、种族、阶级、位置以及/或性别差异，亚文化可能会各具特色。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2948.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.",Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2959.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 研究人员观察到，在添加三聚氰胺和三聚氰尿酸后，猫的尿液中形成了结晶。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2964.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2975.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 二十世纪的研究表明，基因变异有两种库：显性和隐性。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2980.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Twentieth century research has shown that there are two pools of genetic variation: hidden and expressed.,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_2991.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 马镫悬挂在马鞍两侧，用来支撑骑手的双脚。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2996.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Stirrups are supports for the rider's feet that hang down on either side of the saddle.,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_3007.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 摩尔多瓦的首都是基希讷乌。当地语言是罗马尼亚语，但俄语也被广泛使用。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_3012.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," The capital of Moldova is Chişinău. The local language is Romanian, but Russian is widely used.",Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_3023.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 胡锦涛鼓励发展中国家“不要重走先污染后治理的老路”。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_3028.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Hu encouraged developing countries to avoid the old path of polluting first and cleaning up later.,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_3039.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 遗憾的是，研究车流很困难，因为不能对驾驶员的行为进行百分之百确定的预测。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_3044.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Unfortunately, studying traffic flow is difficult because driver behavior cannot be predicted with one-hundred percent certainty.",Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_3055.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 由于分离和重组，变异在每一代的两个库之间来回变动。,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_3060.wav,zh-cn
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Segregation and recombination shuffle variation back and forth between the two pools with each generation.,Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_3071.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 这被称为化学物质的 pH 值。你可以使用红甘蓝汁制作指示剂。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3076.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, This is called a chemical's pH. You can make an indicator using red cabbage juice.,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3087.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 游猎活动也许是非洲最吸引人的旅游活动，也是许多游客行程中的亮点。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3092.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, Safaris are perhaps the greatest tourism draw in Africa and the highlight for many visitors.,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3103.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 自然主义者和哲学家关注古典文本，特别是拉丁文版的《圣经》。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3108.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Naturalists and philosophers focused on classical texts and, in particular, on the Bible in Latin.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3119.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 该地区也是各类动物和鸟类的家园。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3124.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, The area is also home to an extremely wide variety of animal and bird species.,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3135.wav,en
